26421739	<Author><Name>Cámara B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Suzuki S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nealson KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wierzchos J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ascaso C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Artieda O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Los Ríos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ignimbrite textural properties as determinants of endolithic colonization patterns from hyper-arid Atacama Desert.	Int Microbiol	2014 Sep
19083836	<Author><Name>Toscanini U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gusmão L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Berardi G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Amorim A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carracedo A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Salas A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Raimondi E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Y chromosome microsatellite genetic variation in two Native American populations from Argentina: population stratification and mutation data.	Forensic Sci Int Genet	2008 Sep
19083831	<Author><Name>Shi M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bai R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wan L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yu X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chang L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Population genetics for Y-chromosomal STRs haplotypes of Chinese Tujia ethnic group.	Forensic Sci Int Genet	2008 Sep
19083802	<Author><Name>Kim SH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kim NY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hong SB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cho NS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kim JJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Han MS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kim W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Genetic polymorphisms of 16 Y chromosomal STR loci in Korean population.	Forensic Sci Int Genet	2008 Mar
19083796	<Author><Name>Pokupcić K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cukrov S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Klarić IM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Salihović MP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lauc LB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Blazanović A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Janićijević B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Y-STR genetic diversity of Croatian (Bayash) Roma.	Forensic Sci Int Genet	2008 Mar
19082839	<Author><Name>Gusmão L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sánchez-Diz P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Alves C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gomes I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zarrabeitia MT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Abovich M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Atmetlla I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bobillo C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bravo L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Builes J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cainé L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Calvo R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carvalho E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carvalho M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cicarelli R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Catelli L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Corach D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Espinoza M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>García O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Malaghini M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Martins J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pinheiro F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>João Porto M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Raimondi E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Riancho JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rodríguez A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rodríguez A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rodríguez Cardozo B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schneider V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Silva S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tavares C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Toscanini U</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Vullo C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Whittle M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yurrebaso I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Carracedo A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Amorim A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	A GEP-ISFG collaborative study on the optimization of an X-STR decaplex: data on 15 Iberian and Latin American populations.	Int J Legal Med	2009 May
19077140	<Author><Name>Naz N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hameed M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wahid A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Arshad M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Aqeel Ahmad MS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Patterns of ion excretion and survival in two stoloniferous arid zone grasses.	Physiol Plant	2009 Feb
19077032	<Author><Name>Wood SA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jentzsch K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rueckert A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hamilton DP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cary SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Hindcasting cyanobacterial communities in Lake Okaro with germination experiments and genetic analyses.	FEMS Microbiol Ecol	2009 Feb
19074608	<Author><Name>Costello EK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Halloy SR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reed SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sowell P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schmidt SK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Fumarole-supported islands of biodiversity within a hyperarid, high-elevation landscape on Socompa Volcano, Puna de Atacama, Andes.	Appl Environ Microbiol	2009 Feb
19067946	<Author><Name>Joux F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jeffrey WH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Abboudi M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Neveux J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pujo-Pay M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Oriol L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Naudin JJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ultraviolet radiation in the rhône river lenses of low salinity and in marine waters of the northwestern mediterranean sea: attenuation and effects on bacterial activities and net community production.	Photochem Photobiol	2009 May-Jun
19067031	<Author><Name>Clark JS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Campbell JH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grizzle H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Acosta-Martìnez V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zak JC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Soil microbial community response to drought and precipitation variability in the Chihuahuan Desert.	Microb Ecol	2009 Feb
19066931	<Author><Name>Rodríguez V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tomàs C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sánchez JJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Castro JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ramon MM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Barbaro A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Morling N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Picornell A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Genetic sub-structure in western Mediterranean populations revealed by 12 Y-chromosome STR loci.	Int J Legal Med	2009 Mar
19052913	<Author><Name>Okoro CK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Brown R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jones AL</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Andrews BA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Asenjo JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Goodfellow M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bull AT</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Diversity of culturable actinomycetes in hyper-arid soils of the Atacama Desert, Chile.	Antonie Van Leeuwenhoek	2009 Feb
19051259	<Author><Name>Tafuri MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Craig OE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Canci A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Stable isotope evidence for the consumption of millet and other plants in Bronze Age Italy.	Am J Phys Anthropol	2009 Jun
19051258	<Author><Name>Knudson KJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Torres-Rouff C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Investigating cultural heterogeneity in San Pedro de Atacama, northern Chile, through biogeochemistry and bioarchaeology.	Am J Phys Anthropol	2009 Apr
19043689	<Author><Name>Ottoni C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Koon HE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Collins MJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Penkman KE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rickards O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Craig OE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Preservation of ancient DNA in thermally damaged archaeological bone.	Naturwissenschaften	2009 Feb
19036820	<Author><Name>Chen Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>DeSalle R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schiffman M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Herrero R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Burk RD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Evolutionary dynamics of variant genomes of human papillomavirus types 18, 45, and 97.	J Virol	2009 Feb
19033284	<Author><Name>Godoy O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Richardson DM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Valladares F</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Castro-Díez P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Flowering phenology of invasive alien plant species compared with native species in three Mediterranean-type ecosystems.	Ann Bot	2009 Feb
19030917	<Author><Name>Anderson JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hooper MJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zak JC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cox SB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Molecular and functional assessment of bacterial community convergence in metal-amended soils.	Microb Ecol	2009 Jul
19023516	<Author><Name>Lau MC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Aitchison JC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Pointing SB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Bacterial community composition in thermophilic microbial mats from five hot springs in central Tibet.	Extremophiles	2009 Jan
19010450	<Author><Name>Araújo JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Nogueira RM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schatzmayr HG</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zanotto PM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bello G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogeography and evolutionary history of dengue virus type 3.	Infect Genet Evol	2009 Jul
19006675	<Author><Name>Zhao H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhao Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>An L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chen T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wang X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Feng H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	The effects of enhanced ultraviolet-B radiation and soil drought on water use efficiency of spring wheat.	J Photochem Photobiol B	2009 Jan 9
18987678	<Author><Name>Wang G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yoon SH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lefait E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Microbial communities associated with the invasive Hawaiian sponge Mycale armata.	ISME J	2009 Mar
18982381	<Author><Name>Solé A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Diestra E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Esteve I</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Confocal laser scanning microscopy image analysis for cyanobacterial biomass determined at microscale level in different microbial mats.	Microb Ecol	2009 May
18980859	<Author><Name>Osterrothová K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Jehlicka J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Raman spectroscopic identification of usnic acid in hydrothermal minerals as a potential Martian analogue.	Spectrochim Acta A Mol Biomol Spectrosc	2009 Aug
18975816	<Author><Name>Fang SB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Liu HJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang XS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dong M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Liu JD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	[Progress in spectral characteristics of biological soil crust of arid or semiarid region].	Guang Pu Xue Yu Guang Pu Fen Xi	2008 Aug
18953501	<Author><Name>Wang L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Huang X</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhou Q</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Protective effect of rare earth against oxidative stress under ultraviolet-B radiation.	Biol Trace Elem Res	2009 Apr
18951404	<Author><Name>Klaus HD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tam ME</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Contact in the Andes: bioarchaeology of systemic stress in colonial Mórrope, Peru.	Am J Phys Anthropol	2009 Mar
18931823	<Author><Name>Billi D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Subcellular integrities in Chroococcidiopsis sp. CCMEE 029 survivors after prolonged desiccation revealed by molecular probes and genome stability assays.	Extremophiles	2009 Jan
18850242	<Author><Name>Büdel B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Darienko T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Deutschewitz K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dojani S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Friedl T</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Mohr KI</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Salisch M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Reisser W</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Weber B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Southern African biological soil crusts are ubiquitous and highly diverse in drylands, being restricted by rainfall frequency.	Microb Ecol	2009 Feb
18849002	<Author><Name>Cabanne GS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>d'Horta FM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sari EH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Santos FR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Miyaki CY</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Nuclear and mitochondrial phylogeography of the Atlantic forest endemic Xiphorhynchus fuscus (Aves: Dendrocolaptidae): biogeography and systematics implications.	Mol Phylogenet Evol	2008 Dec
18831346	<Author><Name>Oromi N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Marquis O</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Miaud C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sanuy D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Influence of ambient ultraviolet radiation on Bufo calamita egg development in a semiarid zone (Catalonia, Spain).	J Environ Biol	2008 Jan
18831169	<Author><Name>Stiles A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Scheiner SM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Nestedness of remnant sonoran desert plant communities in metropolitan Phoenix, Arizona.	Ecology	2008 Sep
18822144	<Author><Name>Pettengill JB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Neel MC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Phylogenetic patterns and conservation among North American members of the genus Agalinis (Orobanchaceae).	BMC Evol Biol	2008 Sep 26
18803330	<Author><Name>Copeland SR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Sponheimer M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>le Roux PJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Grimes V</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Lee-Thorp JA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Ruiter DJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Richards MP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Strontium isotope ratios (87Sr/86Sr) of tooth enamel: a comparison of solution and laser ablation multicollector inductively coupled plasma mass spectrometry methods.	Rapid Commun Mass Spectrom	2008 Oct
18771918	<Author><Name>Debruyne R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chu G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>King CE</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bos K</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kuch M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Schwarz C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Szpak P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gröcke DR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Matheus P</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zazula G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Guthrie D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Froese D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Buigues B</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>de Marliave C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Flemming C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Poinar D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Fisher D</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Southon J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Tikhonov AN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>MacPhee RD</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Poinar HN</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Out of America: ancient DNA evidence for a new world origin of late quaternary woolly mammoths.	Curr Biol	2008 Sep 9
18768211	<Author><Name>Miller AZ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Laiz L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Gonzalez JM</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dionísio A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Macedo MF</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Saiz-Jimenez C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Reproducing stone monument photosynthetic-based colonization under laboratory conditions.	Sci Total Environ	2008 Nov 1
18764892	<Author><Name>Wargent JJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moore JP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Roland Ennos A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Paul ND</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Ultraviolet radiation as a limiting factor in leaf expansion and development.	Photochem Photobiol	2009 Jan-Feb
18762854	<Author><Name>Sommaruga R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Chen Y</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Liu Z</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Multiple strategies of bloom-forming Microcystis to minimize damage by solar ultraviolet radiation in surface waters.	Microb Ecol	2009 May
18761619	<Author><Name>Byrne M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Yeates DK</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Joseph L</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Kearney M</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Bowler J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Williams MA</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Cooper S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Donnellan SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Keogh JS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Leys R</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Melville J</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Murphy DJ</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Porch N</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Wyrwoll KH</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Birth of a biome: insights into the assembly and maintenance of the Australian arid zone biota.	Mol Ecol	2008 Oct
18759119	<Author><Name>Gupta S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Agrawal SC</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>Vegetative survival of some wall and soil blue-green algae under stress conditions.	Folia Microbiol (Praha)	2008
18758846	<Author><Name>Navarro JB</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Moser DP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Flores A</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Ross C</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Rosen MR</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Dong H</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Zhang G</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Hedlund BP</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	Bacterial succession within an ephemeral hypereutrophic Mojave Desert playa Lake.	Microb Ecol	2009 Feb
18758725	<Author><Name>Prestel E</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>Salamitou S</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author><Author><Name>DuBow MS</Name><AuthType>Author</AuthType><ClusterID></ClusterID></Author>	An examination of the bacteriophages and bacteria of the Namib desert.	J Microbiol	2008 Aug
